cve,epss,percentile,year,in_kev
CVE-2020-0577,0.00289,0.52628,2020,False
CVE-2020-0578,0.00289,0.52628,2020,False
CVE-2020-0583,0.00143,0.3441,2020,False
CVE-2020-0584,0.0007,0.21574,2020,False
CVE-2020-0586,0.00072,0.22171,2020,False
CVE-2020-0587,0.00063,0.1982,2020,False
CVE-2020-0588,0.00063,0.1982,2020,False
CVE-2020-0590,0.00349,0.57689,2020,False
CVE-2020-0591,0.00172,0.38362,2020,False
CVE-2020-0592,0.00124,0.31206,2020,False
CVE-2020-0593,0.00063,0.1982,2020,False
CVE-2020-0594,0.02777,0.86348,2020,False
CVE-2020-0595,0.02777,0.86348,2020,False
CVE-2020-0596,0.01259,0.7976,2020,False
CVE-2020-0597,0.02727,0.86242,2020,False
CVE-2020-0598,0.00071,0.21946,2020,False
CVE-2020-0599,0.00181,0.39648,2020,False
CVE-2020-0600,0.00137,0.33483,2020,False
CVE-2020-0601,0.94093,0.99911,2020,True
CVE-2020-0602,0.04034,0.88716,2020,False
CVE-2020-0603,0.10785,0.93495,2020,False
CVE-2020-0604,0.09238,0.92883,2020,False
CVE-2020-0605,0.34056,0.97067,2020,False
CVE-2020-0606,0.32267,0.96933,2020,False
CVE-2020-0607,0.17621,0.95229,2020,False
CVE-2020-0608,0.00881,0.75754,2020,False
CVE-2020-0609,0.8877,0.99533,2020,False
CVE-2020-0610,0.77546,0.99007,2020,False
CVE-2020-0611,0.08104,0.92314,2020,False
CVE-2020-0612,0.10033,0.93214,2020,False
CVE-2020-0613,0.00502,0.66441,2020,False
CVE-2020-0614,0.00502,0.66441,2020,False
CVE-2020-0615,0.00614,0.70287,2020,False
CVE-2020-0616,0.00696,0.72348,2020,False
CVE-2020-0617,0.00413,0.61883,2020,False
CVE-2020-0618,0.9424,0.99932,2020,True
CVE-2020-0620,0.0037,0.59193,2020,False
CVE-2020-0621,0.00183,0.39846,2020,False
CVE-2020-0622,0.00978,0.77108,2020,False
CVE-2020-0623,0.00502,0.66441,2020,False
CVE-2020-0624,0.14539,0.94592,2020,False
CVE-2020-0625,0.00502,0.66441,2020,False
CVE-2020-0626,0.0037,0.59193,2020,False
CVE-2020-0627,0.00502,0.66441,2020,False
CVE-2020-0628,0.00502,0.66441,2020,False
CVE-2020-0629,0.0037,0.59193,2020,False
CVE-2020-0630,0.0037,0.59193,2020,False
CVE-2020-0631,0.0037,0.59193,2020,False
CVE-2020-0632,0.0037,0.59193,2020,False
CVE-2020-0633,0.00502,0.66441,2020,False
CVE-2020-0634,0.00504,0.66523,2020,False
CVE-2020-0635,0.00365,0.58862,2020,False
CVE-2020-0636,0.00502,0.66441,2020,False
CVE-2020-0637,0.1327,0.94296,2020,False
CVE-2020-0638,0.01479,0.81346,2020,True
CVE-2020-0639,0.00479,0.65432,2020,False
CVE-2020-0640,0.03426,0.87701,2020,False
CVE-2020-0641,0.00538,0.67957,2020,False
CVE-2020-0642,0.00477,0.653,2020,False
CVE-2020-0643,0.00881,0.75754,2020,False
CVE-2020-0644,0.00397,0.60856,2020,False
CVE-2020-0645,0.0948,0.92989,2020,False
CVE-2020-0646,0.93865,0.99878,2020,True
CVE-2020-0647,0.00791,0.74288,2020,False
CVE-2020-0648,0.00408,0.61586,2020,False
CVE-2020-0650,0.33652,0.97038,2020,False
CVE-2020-0651,0.33652,0.97038,2020,False
CVE-2020-0652,0.1667,0.9506,2020,False
CVE-2020-0653,0.33652,0.97038,2020,False
CVE-2020-0654,0.1193,0.93895,2020,False
CVE-2020-0655,0.50727,0.97908,2020,False
CVE-2020-0656,0.00607,0.70099,2020,False
CVE-2020-0657,0.00502,0.66441,2020,False
CVE-2020-0658,0.00636,0.70881,2020,False
CVE-2020-0659,0.00502,0.66441,2020,False
CVE-2020-0660,0.07646,0.92042,2020,False
CVE-2020-0661,0.0057,0.69022,2020,False
CVE-2020-0662,0.34121,0.9707,2020,False
CVE-2020-0663,0.01395,0.80752,2020,False
CVE-2020-0664,0.13826,0.94432,2020,False
CVE-2020-0665,0.16843,0.95086,2020,False
CVE-2020-0666,0.00502,0.66441,2020,False
CVE-2020-0667,0.0037,0.59193,2020,False
CVE-2020-0668,0.78022,0.99032,2020,False
CVE-2020-0669,0.00773,0.73965,2020,False
CVE-2020-0670,0.0064,0.70979,2020,False
CVE-2020-0671,0.0064,0.70979,2020,False
CVE-2020-0672,0.0064,0.70979,2020,False
CVE-2020-0673,0.03017,0.86882,2020,False
CVE-2020-0674,0.93779,0.99865,2020,True
CVE-2020-0675,0.00978,0.77108,2020,False
CVE-2020-0676,0.00532,0.67671,2020,False
CVE-2020-0677,0.00532,0.67671,2020,False
CVE-2020-0678,0.00397,0.60856,2020,False
CVE-2020-0679,0.00502,0.66441,2020,False
CVE-2020-0680,0.00502,0.66441,2020,False
CVE-2020-0681,0.06193,0.91031,2020,False
CVE-2020-0682,0.00397,0.60856,2020,False
CVE-2020-0683,0.31324,0.9687,2020,True
CVE-2020-0684,0.38563,0.9733,2020,False
CVE-2020-0685,0.00397,0.60856,2020,False
CVE-2020-0686,0.00459,0.64412,2020,False
CVE-2020-0687,0.37452,0.97273,2020,False
CVE-2020-0688,0.94389,0.99973,2020,True
CVE-2020-0689,0.00132,0.32411,2020,False
CVE-2020-0690,0.13249,0.94289,2020,False
CVE-2020-0691,0.00538,0.67957,2020,False
CVE-2020-0692,0.05465,0.90373,2020,False
CVE-2020-0693,0.00698,0.72386,2020,False
CVE-2020-0694,0.00923,0.76413,2020,False
CVE-2020-0695,0.00791,0.74288,2020,False
CVE-2020-0696,0.03614,0.88019,2020,False
CVE-2020-0697,0.00243,0.4775,2020,False
CVE-2020-0698,0.00978,0.77108,2020,False
CVE-2020-0699,0.00479,0.65432,2020,False
CVE-2020-0700,0.00527,0.67456,2020,False
CVE-2020-0701,0.0037,0.59193,2020,False
CVE-2020-0702,0.00228,0.45705,2020,False
CVE-2020-0703,0.00628,0.70666,2020,False
CVE-2020-0704,0.00463,0.64656,2020,False
CVE-2020-0705,0.00965,0.76931,2020,False
CVE-2020-0706,0.09895,0.93157,2020,False
CVE-2020-0707,0.00463,0.64656,2020,False
CVE-2020-0708,0.20172,0.95619,2020,False
CVE-2020-0709,0.00538,0.67957,2020,False
CVE-2020-0710,0.05205,0.90117,2020,False
CVE-2020-0711,0.05205,0.90117,2020,False
CVE-2020-0712,0.05205,0.90117,2020,False
CVE-2020-0713,0.05205,0.90117,2020,False
CVE-2020-0714,0.00392,0.60551,2020,False
CVE-2020-0715,0.00538,0.67957,2020,False
CVE-2020-0716,0.00532,0.67671,2020,False
CVE-2020-0717,0.00978,0.77108,2020,False
CVE-2020-0718,0.11137,0.93627,2020,False
CVE-2020-0719,0.00397,0.60856,2020,False
CVE-2020-0720,0.00538,0.67957,2020,False
CVE-2020-0721,0.00538,0.67957,2020,False
CVE-2020-0722,0.00538,0.67957,2020,False
CVE-2020-0723,0.00538,0.67957,2020,False
CVE-2020-0724,0.00397,0.60856,2020,False
CVE-2020-0725,0.00397,0.60856,2020,False
CVE-2020-0726,0.00538,0.67957,2020,False
CVE-2020-0727,0.00502,0.66441,2020,False
CVE-2020-0728,0.13946,0.94464,2020,False
CVE-2020-0729,0.3204,0.96918,2020,False
CVE-2020-0730,0.00569,0.68986,2020,False
CVE-2020-0731,0.00544,0.68151,2020,False
CVE-2020-0732,0.00538,0.67957,2020,False
CVE-2020-0733,0.0038,0.59816,2020,False
CVE-2020-0734,0.31659,0.96893,2020,False
CVE-2020-0735,0.00399,0.60998,2020,False
CVE-2020-0736,0.00978,0.77108,2020,False
CVE-2020-0737,0.00399,0.60998,2020,False
CVE-2020-0738,0.24042,0.96152,2020,False
CVE-2020-0739,0.0037,0.59193,2020,False
CVE-2020-0740,0.00502,0.66441,2020,False
CVE-2020-0741,0.00502,0.66441,2020,False
CVE-2020-0742,0.00502,0.66441,2020,False
CVE-2020-0743,0.00502,0.66441,2020,False
CVE-2020-0744,0.00797,0.74388,2020,False
CVE-2020-0745,0.00401,0.6112,2020,False
CVE-2020-0746,0.1459,0.94603,2020,False
CVE-2020-0747,0.0037,0.59193,2020,False
CVE-2020-0748,0.0053,0.67597,2020,False
CVE-2020-0749,0.00502,0.66441,2020,False
CVE-2020-0750,0.00502,0.66441,2020,False
CVE-2020-0751,0.00284,0.52046,2020,False
CVE-2020-0752,0.00399,0.60998,2020,False
CVE-2020-0753,0.1851,0.95378,2020,False
CVE-2020-0754,0.13104,0.94252,2020,False
CVE-2020-0755,0.0053,0.67597,2020,False
CVE-2020-0756,0.0053,0.67597,2020,False
CVE-2020-0757,0.00274,0.51021,2020,False
CVE-2020-0758,0.05427,0.90339,2020,False
CVE-2020-0759,0.32912,0.96984,2020,False
CVE-2020-0760,0.33494,0.97025,2020,False
CVE-2020-0761,0.11137,0.93627,2020,False
CVE-2020-0762,0.00502,0.66441,2020,False
CVE-2020-0763,0.00502,0.66441,2020,False
CVE-2020-0764,0.00386,0.60146,2020,False
CVE-2020-0765,0.17372,0.95193,2020,False
CVE-2020-0766,0.00278,0.51547,2020,False
CVE-2020-0767,0.42191,0.97522,2020,False
CVE-2020-0768,0.06248,0.91078,2020,False
CVE-2020-0769,0.00521,0.67255,2020,False
CVE-2020-0770,0.00707,0.72583,2020,False
CVE-2020-0771,0.00707,0.72583,2020,False
CVE-2020-0772,0.0041,0.61681,2020,False
CVE-2020-0773,0.00707,0.72583,2020,False
CVE-2020-0774,0.23346,0.96061,2020,False
CVE-2020-0775,0.00965,0.76931,2020,False
CVE-2020-0776,0.00495,0.66176,2020,False
CVE-2020-0777,0.00399,0.61004,2020,False
CVE-2020-0778,0.00399,0.61004,2020,False
CVE-2020-0779,0.00604,0.70011,2020,False
CVE-2020-0780,0.00541,0.68056,2020,False
CVE-2020-0781,0.00544,0.68151,2020,False
CVE-2020-0782,0.00367,0.58972,2020,False
CVE-2020-0783,0.00544,0.68151,2020,False
CVE-2020-0784,0.00372,0.59305,2020,False
CVE-2020-0785,0.00465,0.64761,2020,False
CVE-2020-0786,0.00406,0.61426,2020,False
CVE-2020-0787,0.59276,0.98273,2020,True
CVE-2020-0788,0.00544,0.68151,2020,False
CVE-2020-0789,0.00304,0.5404,2020,False
CVE-2020-0790,0.00262,0.49799,2020,False
CVE-2020-0791,0.00531,0.67653,2020,False
CVE-2020-0792,0.00432,0.63033,2020,False
CVE-2020-0793,0.0037,0.59193,2020,False
CVE-2020-0794,0.00232,0.46192,2020,False
CVE-2020-0795,0.00469,0.64942,2020,False
CVE-2020-0796,0.94424,0.99983,2020,True
CVE-2020-0797,0.00538,0.67957,2020,False
CVE-2020-0798,0.00526,0.67391,2020,False
CVE-2020-0799,0.00624,0.70594,2020,False
CVE-2020-0800,0.00538,0.67957,2020,False
CVE-2020-0801,0.13434,0.94337,2020,False
CVE-2020-0802,0.00531,0.67653,2020,False
CVE-2020-0803,0.00544,0.68151,2020,False
CVE-2020-0804,0.00544,0.68151,2020,False
CVE-2020-0805,0.00323,0.55703,2020,False
CVE-2020-0806,0.00399,0.60998,2020,False
CVE-2020-0807,0.17369,0.95192,2020,False
CVE-2020-0808,0.0037,0.59193,2020,False
CVE-2020-0809,0.17369,0.95192,2020,False
CVE-2020-0810,0.00397,0.60856,2020,False
CVE-2020-0811,0.03426,0.87701,2020,False
CVE-2020-0812,0.03426,0.87701,2020,False
CVE-2020-0813,0.09201,0.92867,2020,False
CVE-2020-0814,0.00619,0.70444,2020,False
CVE-2020-0815,0.05427,0.90339,2020,False
CVE-2020-0816,0.20625,0.95699,2020,False
CVE-2020-0819,0.00397,0.60856,2020,False
CVE-2020-0820,0.00996,0.77328,2020,False
CVE-2020-0821,0.00282,0.51853,2020,False
CVE-2020-0822,0.00541,0.68056,2020,False
CVE-2020-0823,0.03843,0.88409,2020,False
CVE-2020-0824,0.04353,0.89142,2020,False
CVE-2020-0825,0.28794,0.96642,2020,False
CVE-2020-0826,0.03843,0.88409,2020,False
CVE-2020-0827,0.28794,0.96642,2020,False
CVE-2020-0828,0.03843,0.88409,2020,False
CVE-2020-0829,0.03843,0.88409,2020,False
CVE-2020-0830,0.08249,0.92387,2020,False
CVE-2020-0831,0.03843,0.88409,2020,False
CVE-2020-0832,0.03253,0.87388,2020,False
CVE-2020-0833,0.03253,0.87388,2020,False
CVE-2020-0834,0.00397,0.60856,2020,False
CVE-2020-0835,0.00274,0.51021,2020,False
CVE-2020-0836,0.16238,0.94947,2020,False
CVE-2020-0837,0.0144,0.81092,2020,False
CVE-2020-0838,0.00363,0.58699,2020,False
CVE-2020-0839,0.00278,0.51547,2020,False
CVE-2020-0840,0.00397,0.60856,2020,False
CVE-2020-0841,0.00397,0.60856,2020,False
CVE-2020-0842,0.00534,0.67793,2020,False
CVE-2020-0843,0.00534,0.67793,2020,False
CVE-2020-0844,0.00399,0.60998,2020,False
CVE-2020-0845,0.00408,0.61586,2020,False
CVE-2020-0847,0.07988,0.92245,2020,False
CVE-2020-0848,0.03811,0.88332,2020,False
CVE-2020-0849,0.00401,0.6112,2020,False
CVE-2020-0850,0.33494,0.97025,2020,False
CVE-2020-0851,0.33652,0.97038,2020,False
CVE-2020-0852,0.33652,0.97038,2020,False
CVE-2020-0853,0.305,0.96804,2020,False
CVE-2020-0854,0.00371,0.59241,2020,False
CVE-2020-0855,0.33652,0.97038,2020,False
CVE-2020-0856,0.17353,0.95184,2020,False
CVE-2020-0857,0.00399,0.60998,2020,False
CVE-2020-0858,0.00463,0.64656,2020,False
CVE-2020-0859,0.00978,0.77108,2020,False
CVE-2020-0860,0.00468,0.64864,2020,False
CVE-2020-0861,0.00459,0.64385,2020,False
CVE-2020-0863,0.00392,0.60551,2020,False
CVE-2020-0864,0.00379,0.5974,2020,False
CVE-2020-0865,0.00538,0.67957,2020,False
CVE-2020-0866,0.00379,0.5974,2020,False
CVE-2020-0867,0.0037,0.59193,2020,False
CVE-2020-0868,0.0037,0.59193,2020,False
CVE-2020-0869,0.16946,0.951,2020,False
CVE-2020-0870,0.00363,0.58699,2020,False
CVE-2020-0871,0.01772,0.83028,2020,False
CVE-2020-0872,0.04009,0.88666,2020,False
CVE-2020-0874,0.01241,0.79624,2020,False
CVE-2020-0875,0.26259,0.96407,2020,False
CVE-2020-0876,0.15157,0.94733,2020,False
CVE-2020-0877,0.00401,0.6112,2020,False
CVE-2020-0878,0.05268,0.9018,2020,True
CVE-2020-0879,0.00587,0.69521,2020,False
CVE-2020-0880,0.28799,0.96643,2020,False
CVE-2020-0881,0.33291,0.9701,2020,False
CVE-2020-0882,0.28799,0.96643,2020,False
CVE-2020-0883,0.53003,0.98012,2020,False
CVE-2020-0884,0.01635,0.82288,2020,False
CVE-2020-0885,0.12866,0.94182,2020,False
CVE-2020-0886,0.00152,0.35596,2020,False
CVE-2020-0887,0.13883,0.94446,2020,False
CVE-2020-0888,0.00274,0.51021,2020,False
CVE-2020-0889,0.33401,0.97018,2020,False
CVE-2020-0890,0.11148,0.93629,2020,False
CVE-2020-0891,0.00622,0.70517,2020,False
CVE-2020-0892,0.40161,0.97423,2020,False
CVE-2020-0893,0.00898,0.7605,2020,False
CVE-2020-0894,0.00898,0.7605,2020,False
CVE-2020-0895,0.09339,0.9293,2020,False
CVE-2020-0896,0.00354,0.58047,2020,False
CVE-2020-0897,0.00379,0.5974,2020,False
CVE-2020-0898,0.00397,0.60856,2020,False
CVE-2020-0899,0.00248,0.48289,2020,False
CVE-2020-0900,0.00328,0.56009,2020,False
CVE-2020-0901,0.45859,0.97694,2020,False
CVE-2020-0902,0.16044,0.94913,2020,False
CVE-2020-0903,0.00732,0.73112,2020,False
CVE-2020-0904,0.00657,0.71456,2020,False
CVE-2020-0905,0.32922,0.96985,2020,False
CVE-2020-0906,0.32912,0.96984,2020,False
CVE-2020-0907,0.35207,0.97132,2020,False
CVE-2020-0908,0.04337,0.89123,2020,False
CVE-2020-0909,0.12366,0.94027,2020,False
CVE-2020-0910,0.14773,0.94632,2020,False
CVE-2020-0911,0.00429,0.62862,2020,False
CVE-2020-0912,0.00162,0.36941,2020,False
CVE-2020-0913,0.00397,0.60856,2020,False
CVE-2020-0914,0.00889,0.75913,2020,False
CVE-2020-0915,0.00397,0.60856,2020,False
CVE-2020-0916,0.00397,0.60856,2020,False
CVE-2020-0917,0.01206,0.79317,2020,False
CVE-2020-0918,0.00794,0.74346,2020,False
CVE-2020-0919,0.0037,0.59193,2020,False
CVE-2020-0920,0.20663,0.95706,2020,False
CVE-2020-0921,0.00694,0.72317,2020,False
CVE-2020-0922,0.1773,0.9525,2020,False
CVE-2020-0923,0.00923,0.76413,2020,False
CVE-2020-0924,0.01483,0.81367,2020,False
CVE-2020-0925,0.00923,0.76413,2020,False
CVE-2020-0926,0.00941,0.76646,2020,False
CVE-2020-0927,0.00923,0.76413,2020,False
CVE-2020-0928,0.00656,0.71434,2020,False
CVE-2020-0929,0.20663,0.95706,2020,False
CVE-2020-0930,0.00923,0.76413,2020,False
CVE-2020-0931,0.20663,0.95706,2020,False
CVE-2020-0932,0.29199,0.96683,2020,False
CVE-2020-0933,0.00923,0.76413,2020,False
CVE-2020-0934,0.00495,0.66176,2020,False
CVE-2020-0935,0.00475,0.65199,2020,False
CVE-2020-0936,0.00371,0.59241,2020,False
CVE-2020-0937,0.27512,0.96522,2020,False
CVE-2020-0938,0.8702,0.99457,2020,True
CVE-2020-0939,0.27512,0.96522,2020,False
CVE-2020-0940,0.00397,0.60856,2020,False
CVE-2020-0941,0.00775,0.74008,2020,False
CVE-2020-0942,0.00371,0.59241,2020,False
CVE-2020-0943,0.00217,0.44304,2020,False
CVE-2020-0944,0.0037,0.59193,2020,False
CVE-2020-0945,0.27512,0.96522,2020,False
CVE-2020-0946,0.30613,0.96812,2020,False
CVE-2020-0947,0.27512,0.96522,2020,False
CVE-2020-0948,0.2125,0.95791,2020,False
CVE-2020-0949,0.2125,0.95791,2020,False
CVE-2020-0950,0.2125,0.95791,2020,False
CVE-2020-0951,0.00533,0.67775,2020,False
CVE-2020-0952,0.305,0.96804,2020,False
CVE-2020-0953,0.40161,0.97423,2020,False
CVE-2020-0954,0.00923,0.76413,2020,False
CVE-2020-0955,0.00633,0.70798,2020,False
CVE-2020-0956,0.00277,0.51346,2020,False
CVE-2020-0957,0.00277,0.51346,2020,False
CVE-2020-0958,0.00277,0.51346,2020,False
CVE-2020-0959,0.40161,0.97423,2020,False
CVE-2020-0960,0.40161,0.97423,2020,False
CVE-2020-0961,0.33652,0.97038,2020,False
CVE-2020-0962,0.00973,0.77045,2020,False
CVE-2020-0963,0.305,0.96804,2020,False
CVE-2020-0964,0.33211,0.97003,2020,False
CVE-2020-0965,0.0125,0.79692,2020,False
CVE-2020-0966,0.31833,0.96905,2020,False
CVE-2020-0967,0.17912,0.95275,2020,False
CVE-2020-0968,0.43673,0.97595,2020,True
CVE-2020-0969,0.38317,0.9732,2020,False
CVE-2020-0970,0.38317,0.9732,2020,False
CVE-2020-0971,0.22501,0.95951,2020,False
CVE-2020-0972,0.00612,0.70247,2020,False
CVE-2020-0973,0.01326,0.80283,2020,False
CVE-2020-0974,0.20663,0.95706,2020,False
CVE-2020-0975,0.00612,0.70247,2020,False
CVE-2020-0976,0.00587,0.69531,2020,False
CVE-2020-0977,0.00612,0.70247,2020,False
CVE-2020-0978,0.00923,0.76413,2020,False
CVE-2020-0979,0.32912,0.96984,2020,False
CVE-2020-0980,0.40161,0.97423,2020,False
CVE-2020-0981,0.00097,0.26714,2020,False
CVE-2020-0982,0.00973,0.77045,2020,False
CVE-2020-0983,0.00538,0.67957,2020,False
CVE-2020-0984,0.00584,0.69429,2020,False
CVE-2020-0985,0.00404,0.61329,2020,False
CVE-2020-0986,0.16488,0.95028,2020,True
CVE-2020-0987,0.01997,0.83992,2020,False
CVE-2020-0988,0.33401,0.97018,2020,False
CVE-2020-0989,0.00763,0.73776,2020,False
CVE-2020-0991,0.33652,0.97038,2020,False
CVE-2020-0992,0.33401,0.97018,2020,False
CVE-2020-0993,0.09389,0.92949,2020,False
CVE-2020-0994,0.40161,0.97423,2020,False
CVE-2020-0995,0.34804,0.97111,2020,False
CVE-2020-0996,0.00397,0.60856,2020,False
CVE-2020-0997,0.11983,0.9391,2020,False
CVE-2020-0998,0.00363,0.58699,2020,False
CVE-2020-0999,0.33401,0.97018,2020,False
CVE-2020-10001,0.00086,0.24877,2020,False
CVE-2020-10002,0.00108,0.2865,2020,False
CVE-2020-10003,0.00177,0.38976,2020,False
CVE-2020-10004,0.00559,0.68656,2020,False
CVE-2020-10005,0.00651,0.71302,2020,False
CVE-2020-10006,0.003,0.53679,2020,False
CVE-2020-10007,0.00148,0.35011,2020,False
CVE-2020-10008,0.00466,0.64782,2020,False
CVE-2020-10009,0.00289,0.52666,2020,False
CVE-2020-10010,0.00105,0.28138,2020,False
CVE-2020-10011,0.00716,0.72789,2020,False
CVE-2020-10012,0.00891,0.75953,2020,False
CVE-2020-10013,0.00246,0.48151,2020,False
CVE-2020-10014,0.00755,0.73653,2020,False
CVE-2020-10015,0.00235,0.46575,2020,False
CVE-2020-10016,0.00564,0.68821,2020,False
CVE-2020-10017,0.00646,0.71144,2020,False
CVE-2020-10018,0.02644,0.86033,2020,False
CVE-2020-10019,0.00221,0.44838,2020,False
CVE-2020-10021,0.00077,0.23096,2020,False
CVE-2020-10022,0.01697,0.82648,2020,False
CVE-2020-10023,0.0038,0.59827,2020,False
CVE-2020-10024,0.00092,0.25881,2020,False
CVE-2020-10027,0.00367,0.59001,2020,False
CVE-2020-10028,0.00077,0.23096,2020,False
CVE-2020-10029,0.0005,0.16157,2020,False
CVE-2020-10030,0.00036,0.11082,2020,False
CVE-2020-10037,0.00322,0.55644,2020,False
CVE-2020-10038,0.00392,0.60548,2020,False
CVE-2020-10039,0.002,0.42063,2020,False
CVE-2020-10040,0.00025,0.07489,2020,False
CVE-2020-10041,0.00317,0.55101,2020,False
CVE-2020-10042,0.01297,0.80071,2020,False
CVE-2020-10043,0.00359,0.58427,2020,False
CVE-2020-10044,0.00195,0.4138,2020,False
CVE-2020-10045,0.00331,0.56331,2020,False
CVE-2020-10048,0.00057,0.18169,2020,False
CVE-2020-10049,0.00044,0.13877,2020,False
CVE-2020-10050,0.00034,0.10409,2020,False
CVE-2020-10051,0.00039,0.12216,2020,False
CVE-2020-10052,0.00053,0.1705,2020,False
CVE-2020-10053,0.00025,0.07489,2020,False
CVE-2020-10054,0.00045,0.14186,2020,False
CVE-2020-10055,0.02702,0.86187,2020,False
CVE-2020-10056,0.00047,0.14841,2020,False
CVE-2020-10057,0.00177,0.39025,2020,False
CVE-2020-10058,0.00081,0.23852,2020,False
CVE-2020-10059,0.00373,0.59347,2020,False
CVE-2020-10060,0.02972,0.86788,2020,False
CVE-2020-10061,0.00097,0.26738,2020,False
CVE-2020-10062,0.05817,0.907,2020,False
CVE-2020-10063,0.0187,0.83477,2020,False
CVE-2020-10064,0.00438,0.63468,2020,False
CVE-2020-10065,0.00109,0.28918,2020,False
CVE-2020-10066,0.00054,0.17192,2020,False
CVE-2020-10067,0.00062,0.19471,2020,False
CVE-2020-10068,0.00075,0.22697,2020,False
CVE-2020-10069,0.00095,0.2646,2020,False
CVE-2020-10070,0.06474,0.91262,2020,False
CVE-2020-10071,0.13899,0.94452,2020,False
CVE-2020-10072,0.00036,0.11077,2020,False
CVE-2020-10073,0.00107,0.28492,2020,False
CVE-2020-10074,0.00145,0.34618,2020,False
CVE-2020-10075,0.001,0.27405,2020,False
CVE-2020-10076,0.001,0.27405,2020,False
CVE-2020-10077,0.00136,0.33342,2020,False
CVE-2020-10078,0.001,0.27405,2020,False
CVE-2020-10079,0.0005,0.15904,2020,False
CVE-2020-10080,0.00075,0.22755,2020,False
CVE-2020-10081,0.00075,0.22718,2020,False
CVE-2020-10082,0.00114,0.2966,2020,False
CVE-2020-10083,0.00053,0.17003,2020,False
CVE-2020-10084,0.00075,0.22755,2020,False
CVE-2020-10085,0.00075,0.22755,2020,False
CVE-2020-10086,0.00046,0.14517,2020,False
CVE-2020-10087,0.00077,0.23119,2020,False
CVE-2020-10088,0.00049,0.15707,2020,False
CVE-2020-10089,0.00141,0.34067,2020,False
CVE-2020-10090,0.00075,0.22755,2020,False
CVE-2020-10091,0.001,0.27405,2020,False
CVE-2020-10092,0.001,0.27405,2020,False
CVE-2020-10093,0.00352,0.57939,2020,False
CVE-2020-10094,0.00352,0.57939,2020,False
CVE-2020-10095,0.00093,0.26138,2020,False
CVE-2020-10096,0.00458,0.64371,2020,False
CVE-2020-10097,0.00363,0.58737,2020,False
CVE-2020-10098,0.00402,0.61163,2020,False
CVE-2020-10099,0.00402,0.61163,2020,False
CVE-2020-10100,0.00405,0.61388,2020,False
CVE-2020-10101,0.00692,0.72261,2020,False
CVE-2020-10102,0.00405,0.61388,2020,False
CVE-2020-10103,0.00402,0.61163,2020,False
CVE-2020-10104,0.00323,0.55695,2020,False
CVE-2020-10105,0.00363,0.58737,2020,False
CVE-2020-10106,0.0011,0.28972,2020,False
CVE-2020-10107,0.00206,0.42845,2020,False
CVE-2020-10108,0.02324,0.85131,2020,False
CVE-2020-10109,0.02327,0.85138,2020,False
CVE-2020-10110,0.00586,0.69488,2020,False
CVE-2020-10111,0.00501,0.66403,2020,False
CVE-2020-10112,0.00501,0.66399,2020,False
CVE-2020-10113,0.00421,0.62349,2020,False
CVE-2020-10114,0.00421,0.62349,2020,False
CVE-2020-10115,0.00518,0.67135,2020,False
CVE-2020-10116,0.00188,0.40437,2020,False
CVE-2020-10117,0.00368,0.59058,2020,False
CVE-2020-10118,0.00341,0.57133,2020,False
CVE-2020-10119,0.03407,0.87669,2020,False
CVE-2020-10120,0.04836,0.89721,2020,False
CVE-2020-10121,0.00589,0.69577,2020,False
CVE-2020-10122,0.0054,0.6799,2020,False
CVE-2020-10123,0.00104,0.27955,2020,False
CVE-2020-10124,0.0257,0.85843,2020,False
CVE-2020-10125,0.00024,0.0707,2020,False
CVE-2020-10126,0.00029,0.08739,2020,False
CVE-2020-10128,0.00263,0.49995,2020,False
CVE-2020-10129,0.00213,0.43917,2020,False
CVE-2020-10130,0.00168,0.37724,2020,False
CVE-2020-10131,0.0992,0.93171,2020,False
CVE-2020-10132,0.05029,0.89931,2020,False
CVE-2020-10134,0.00126,0.31446,2020,False
CVE-2020-10135,0.20195,0.95623,2020,False
CVE-2020-10136,0.15083,0.94716,2020,False
CVE-2020-10137,0.00151,0.35518,2020,False
CVE-2020-10138,0.00045,0.14223,2020,False
CVE-2020-10139,0.00045,0.14223,2020,False
CVE-2020-10140,0.00045,0.14223,2020,False
CVE-2020-10143,0.0008,0.23671,2020,False
CVE-2020-10145,0.0007,0.2167,2020,False
CVE-2020-10146,0.0052,0.67216,2020,False
CVE-2020-10148,0.94345,0.99958,2020,True
CVE-2020-10173,0.56116,0.98144,2020,False
